City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
290,Quelimane,MZ,2022-07-10 21:18:41,-17.8786,36.8883,67.95,94,20,3.44
291,Innisfail,AU,2022-07-10 21:16:22,-17.5333,146.0333,56.08,76,5,5.91
292,Narsaq,GL,2022-07-10 21:18:41,60.9167,-46.05,57.42,79,9,6.46
293,Ingham,US,2022-07-10 21:18:42,42.6,-84.3833,84.18,38,0,3.44
294,Guerrero Negro,MX,2022-07-10 21:18:42,27.9769,-114.0611,77.61,58,11,17.18
295,Along,IN,2022-07-10 21:18:42,28.1667,94.7667,74.35,98,100,1.59
296,Hualmay,PE,2022-07-10 21:18:42,-11.0964,-77.6139,65.41,76,23,11.5
297,Sao Francisco,BR,2022-07-10 21:18:43,-15.9486,-44.8644,73.2,31,2,3.6
298,Vostok,RU,2022-07-10 21:18:43,46.4856,135.8833,64.35,91,71,2.46
299,Harnosand,SE,2022-07-10 21:18:43,62.6323,17.9379,55.42,87,17,8.21
300,Razdolinsk,RU,2022-07-10 21:18:44,58.4211,94.6658,57.25,97,11,3.0
301,Lavrentiya,RU,2022-07-10 21:18:44,65.5833,-171.0,49.6,82,100,6.35
302,Manggar,ID,2022-07-10 21:18:44,-2.8833,108.2667,81.32,78,93,8.86
303,Yamethin,MM,2022-07-10 21:18:45,20.4333,96.15,74.57,94,93,6.8
304,Laguna,US,2022-07-10 21:18:45,38.421,-121.4238,100.49,26,0,6.91
305,Pahalgam,IN,2022-07-10 21:18:45,34.0333,75.3333,60.39,86,57,1.07
306,Souillac,MU,2022-07-10 21:18:46,-20.5167,57.5167,70.18,68,40,17.27
307,La Ronge,CA,2022-07-10 21:18:46,55.1001,-105.2842,77.25,31,75,12.66
308,Necochea,AR,2022-07-10 21:18:47,-38.5473,-58.7368,50.36,67,100,9.71
309,Amga,RU,2022-07-10 21:18:47,60.8953,131.9608,66.43,98,99,5.53
310,Fortuna,US,2022-07-10 21:18:47,40.5982,-124.1573,72.93,71,0,7.0
311,Marsh Harbour,BS,2022-07-10 21:18:48,26.5412,-77.0636,84.33,69,45,6.53
312,Goma,CD,2022-07-10 21:18:48,-1.6792,29.2228,65.61,70,100,1.7
313,Luangwa,ZM,2022-07-10 21:18:48,-15.6167,30.4167,63.77,53,16,2.59
314,Atambua,ID,2022-07-10 21:18:49,-9.1061,124.8925,69.04,86,73,6.89
315,Weligama,LK,2022-07-10 21:18:49,5.9667,80.4167,77.81,87,100,16.98
316,Hastings,GB,2022-07-10 21:18:49,50.8552,0.5729,67.32,61,23,3.29
317,Fort Nelson,CA,2022-07-10 21:15:19,58.8053,-122.7002,67.59,49,75,8.05
318,Asyut,EG,2022-07-10 21:18:50,27.181,31.1837,88.88,31,7,9.82
319,Egvekinot,RU,2022-07-10 21:18:50,66.3167,-179.1667,42.55,89,100,5.39
320,High Level,CA,2022-07-10 21:18:51,58.5169,-117.136,69.91,68,75,9.22
321,Labuan,MY,2022-07-10 21:18:51,5.2767,115.2417,77.36,83,20,2.3
322,Axim,GH,2022-07-10 21:18:51,4.8699,-2.2405,75.74,83,70,7.67
323,Alterosa,BR,2022-07-10 21:18:52,-21.2492,-46.1431,64.94,53,7,3.74
324,Hofn,IS,2022-07-10 21:18:52,64.2539,-15.2082,50.25,98,100,13.82
325,Tokur,RU,2022-07-10 21:18:52,53.1333,132.9,57.24,93,74,3.18
326,Seymchan,RU,2022-07-10 21:18:53,62.8833,152.4333,74.44,56,75,6.4
327,Turayf,SA,2022-07-10 21:18:53,31.6725,38.6637,79.05,47,0,13.8
328,Nuevo Laredo,MX,2022-07-10 21:16:48,27.4763,-99.5164,106.07,22,20,9.22
329,Itoman,JP,2022-07-10 21:18:53,26.1247,127.6694,83.17,92,20,5.75
330,Tanete,ID,2022-07-10 21:18:54,-3.9443,119.7848,75.81,90,100,8.14
331,Vrangel,RU,2022-07-10 21:18:54,42.7297,133.0839,65.16,89,100,3.47
332,Tomatlan,MX,2022-07-10 21:18:54,19.9333,-105.25,91.44,56,21,9.06
333,Junagarh,IN,2022-07-10 21:18:55,19.8667,82.9333,77.79,90,80,5.68
334,Boshnyakovo,RU,2022-07-10 21:18:55,49.6333,142.1667,61.92,91,100,3.4
335,Buraydah,SA,2022-07-10 21:18:55,26.326,43.975,91.85,8,98,11.32
336,Lagoa,PT,2022-07-10 21:18:56,39.05,-27.9833,67.77,73,22,5.97
337,Lodja,CD,2022-07-10 21:18:56,-3.4833,23.4333,73.49,36,18,2.33
338,Poum,NC,2022-07-10 21:17:01,-20.2333,164.0167,77.22,83,1,11.72
339,Beringovskiy,RU,2022-07-10 21:17:26,63.05,179.3167,45.48,89,100,17.67
340,Tiksi,RU,2022-07-10 21:18:57,71.6872,128.8694,50.07,74,9,8.34
341,Altay,CN,2022-07-10 21:18:57,47.8667,88.1167,58.89,61,12,6.69
342,Meybod,IR,2022-07-10 21:18:57,32.2501,54.0166,93.22,13,67,7.56
343,Kieta,PG,2022-07-10 21:18:58,-6.2167,155.6333,80.02,80,90,5.37
344,Cedar Rapids,US,2022-07-10 21:15:21,42.0083,-91.6441,84.31,65,0,18.41
345,Dawson Creek,CA,2022-07-10 21:16:22,55.7666,-120.2362,73.04,33,20,21.85
346,Alofi,NU,2022-07-10 21:18:58,-19.0595,-169.9187,76.89,78,90,19.57
347,Mnogovershinnyy,RU,2022-07-10 21:18:58,53.9353,139.9242,67.06,94,100,3.44
348,Dauphin,CA,2022-07-10 21:18:59,51.1494,-100.0502,71.74,68,40,20.71
349,Joshimath,IN,2022-07-10 21:18:59,30.5667,79.5667,70.21,91,99,1.19
350,Trinidad,BO,2022-07-10 21:18:59,-14.8333,-64.9,91.38,46,20,10.36
351,Pilar,BR,2022-07-10 21:19:00,-9.5972,-35.9567,75.13,93,7,5.12
352,Jember,ID,2022-07-10 21:19:00,-8.166,113.7032,71.44,96,86,0.6
353,Monastyrshchina,RU,2022-07-10 21:19:00,54.3496,31.838,59.16,94,100,6.55
354,Fez,MA,2022-07-10 21:19:01,34.0372,-4.9998,89.85,16,0,3.44
355,Pokhara,NP,2022-07-10 21:15:01,28.2333,83.9833,71.67,86,90,4.16
356,Santa Maria Da Boa Vista,BR,2022-07-10 21:15:27,-8.8078,-39.8256,79.2,44,64,12.82
357,Sioux Lookout,CA,2022-07-10 21:19:01,50.1001,-91.917,78.87,78,75,6.91
358,Coihaique,CL,2022-07-10 21:19:02,-45.5752,-72.0662,30.15,80,75,3.44
359,Tuatapere,NZ,2022-07-10 21:19:02,-46.1333,167.6833,33.57,93,81,4.94
360,Marystown,CA,2022-07-10 21:17:04,47.1666,-55.1483,63.86,100,0,8.01
361,Urbana,US,2022-07-10 21:19:03,40.1106,-88.2073,83.08,39,0,4.61
362,Crossfield,CA,2022-07-10 21:15:19,51.4334,-114.0353,73.96,49,21,4.0
363,Olafsvik,IS,2022-07-10 21:19:03,64.8945,-23.7142,50.56,93,100,8.55
364,Eyl,SO,2022-07-10 21:19:04,7.9803,49.8164,78.28,68,60,26.62
365,Kant,IN,2022-07-10 21:19:04,27.8,79.8,90.41,51,8,7.56
366,Jumla,NP,2022-07-10 21:19:04,29.2747,82.1838,62.08,91,96,1.79
367,Wanlaweyn,SO,2022-07-10 21:19:05,2.6185,44.8938,72.88,84,53,13.62
368,Moree,AU,2022-07-10 21:19:05,-29.4667,149.85,43.75,87,0,7.2
369,Brooks,CA,2022-07-10 21:19:06,50.5834,-111.8851,76.98,38,99,9.22
370,Miraflores,MX,2022-07-10 21:19:06,19.2167,-98.8083,78.03,53,79,2.08
371,Shawnee,US,2022-07-10 21:19:06,39.05,-95.7669,95.29,52,0,11.5
372,Rio Gallegos,AR,2022-07-10 21:19:07,-51.6226,-69.2181,23.05,86,0,4.61
373,Xai-Xai,MZ,2022-07-10 21:19:07,-25.0519,33.6442,65.12,63,0,11.48
374,Paray-Le-Monial,FR,2022-07-10 21:19:07,46.4546,4.1158,64.35,68,0,2.3
375,Basco,PH,2022-07-10 21:19:08,20.4487,121.9702,83.73,75,11,12.46
376,Morehead,US,2022-07-10 21:19:08,37.2711,-87.1764,86.95,63,40,4.61
377,Carnot,CF,2022-07-10 21:19:08,4.9409,15.8665,69.4,93,99,1.95
378,Santa Fe,AR,2022-07-10 21:14:53,-31.6333,-60.7,64.0,83,1,17.0
379,Hay River,CA,2022-07-10 21:19:09,60.8156,-115.7999,73.36,53,40,5.75
380,Morozovsk,RU,2022-07-10 21:19:10,48.3539,41.8261,80.71,41,92,13.85
381,Jequie,BR,2022-07-10 21:19:10,-13.8575,-40.0836,66.78,96,81,3.6
382,Dongying,CN,2022-07-10 21:19:10,37.4564,118.4856,72.48,85,0,6.69
383,Rio Claro,BR,2022-07-10 21:19:11,-22.4114,-47.5614,69.03,45,13,3.09
384,Havelock,US,2022-07-10 21:15:11,34.8791,-76.9013,78.78,93,100,1.99
385,Nikolskoye,RU,2022-07-10 21:19:11,59.7035,30.7861,60.69,98,23,3.09
386,Houma,US,2022-07-10 21:18:31,29.5958,-90.7195,75.2,100,100,8.05
387,Udachnyy,RU,2022-07-10 21:19:12,66.4167,112.4,62.46,63,100,6.08
388,Shunyi,CN,2022-07-10 21:19:12,40.125,116.6453,66.15,100,0,2.24
389,Turgenevo,RU,2022-07-10 21:19:12,54.8455,46.3297,61.56,84,94,5.23
390,Labuhan,ID,2022-07-10 21:19:13,-6.8844,112.2051,75.45,87,16,6.91
391,Campbell River,CA,2022-07-10 21:15:20,50.0163,-125.2446,68.59,77,100,6.91
392,Masvingo,ZW,2022-07-10 21:19:13,-20.0637,30.8277,57.16,50,15,5.14
393,Gat,IL,2022-07-10 21:19:13,31.61,34.7642,78.82,100,12,4.99
394,Berovo,MK,2022-07-10 21:19:14,41.7031,22.8578,54.12,73,35,5.23
395,Tautira,PF,2022-07-10 21:19:14,-17.7333,-149.15,77.68,77,77,18.37
396,Severo-Kurilsk,RU,2022-07-10 21:19:14,50.6789,156.125,60.91,74,100,5.68
397,Saldanha,ZA,2022-07-10 21:19:15,-33.0117,17.9442,50.05,77,46,5.44
398,Rathdrum,US,2022-07-10 21:19:15,47.8137,-116.892,80.46,40,40,8.05
399,Alice Springs,AU,2022-07-10 21:19:15,-23.7,133.8833,26.15,80,0,1.14
400,Mosquera,CO,2022-07-10 21:15:50,4.7059,-74.2302,66.29,48,40,8.05
401,Vikhorevka,RU,2022-07-10 21:19:16,56.1201,101.1636,53.19,67,91,2.64
402,Lorengau,PG,2022-07-10 21:19:16,-2.0226,147.2712,81.91,72,65,8.55
403,Bacalar,MX,2022-07-10 21:19:17,18.6667,-88.3833,89.71,55,40,17.27
404,Nemuro,JP,2022-07-10 21:19:17,43.3236,145.575,59.99,99,100,10.98
405,Corinto,GR,2022-07-10 21:16:12,37.9407,22.9573,78.42,53,3,0.83
406,Karratha,AU,2022-07-10 21:19:18,-20.7377,116.8463,63.93,25,0,5.86
407,Karasjok,NO,2022-07-10 21:17:17,69.4719,25.5112,52.93,89,99,8.21
408,Salamiyah,SY,2022-07-10 21:19:18,35.0113,37.0532,70.68,78,0,18.1
409,Habiganj,BD,2022-07-10 21:19:18,24.3833,91.4167,78.66,93,100,4.47
410,Vuktyl,RU,2022-07-10 21:19:19,63.8567,57.3094,62.24,58,80,3.53
411,Tucumcari,US,2022-07-10 21:19:19,35.1717,-103.725,100.94,14,0,14.97
412,Deniliquin,AU,2022-07-10 21:19:19,-35.5333,144.9667,42.1,86,100,6.71
413,Waingapu,ID,2022-07-10 21:19:20,-9.6567,120.2641,74.71,86,85,10.22
414,Dinguiraye,GN,2022-07-10 21:19:20,11.3,-10.7167,74.88,85,95,2.71
415,Zhicheng,CN,2022-07-10 21:19:21,30.2956,111.5047,80.85,80,38,2.37
416,Honningsvag,NO,2022-07-10 21:15:09,70.9821,25.9704,51.55,87,75,4.61
417,Karoi,ZW,2022-07-10 21:19:21,-16.8099,29.6925,54.05,59,0,3.09
418,Tilichiki,RU,2022-07-10 21:19:21,60.4667,166.1,60.28,57,13,8.63
419,Namibe,AO,2022-07-10 21:19:22,-15.1961,12.1522,63.41,87,5,0.85
420,Barsovo,RU,2022-07-10 21:19:22,61.1667,73.1667,60.93,68,49,4.83
421,Walvis Bay,NA,2022-07-10 21:19:22,-22.9575,14.5053,56.08,82,0,10.36
422,Ribeira Grande,PT,2022-07-10 21:19:23,38.5167,-28.7,68.27,75,19,8.08
423,Cristalina,BR,2022-07-10 21:19:23,-16.7686,-47.6136,63.81,48,16,5.14
424,Salinopolis,BR,2022-07-10 21:19:24,-0.6136,-47.3561,78.3,86,94,8.59
425,Klaksvik,FO,2022-07-10 21:19:24,62.2266,-6.589,52.72,93,88,22.66
426,Ewa Beach,US,2022-07-10 21:19:24,21.3156,-158.0072,85.95,52,40,19.57
427,San Quintin,MX,2022-07-10 21:19:25,30.4833,-115.95,74.75,64,6,16.69
428,Enshi,CN,2022-07-10 21:19:25,30.3,109.4833,75.2,94,80,0.56
429,Okhotsk,RU,2022-07-10 21:19:05,59.3833,143.3,59.9,86,42,5.66
430,Pangnirtung,CA,2022-07-10 21:19:25,66.1451,-65.7125,52.14,59,99,4.05
431,Mahajanga,MG,2022-07-10 21:19:26,-15.7167,46.3167,69.82,64,20,8.05
432,High Rock,BS,2022-07-10 21:19:26,26.6208,-78.2833,87.82,67,0,9.48
433,Komsomolskiy,UZ,2022-07-10 21:19:26,40.4272,71.7189,75.92,38,44,2.3
434,Ritchie,ZA,2022-07-10 21:19:27,-29.038,24.6028,42.01,69,5,7.94
435,Rosarito,MX,2022-07-10 21:19:27,32.3333,-117.0333,88.63,60,14,11.68
436,Zevio,IT,2022-07-10 21:19:27,45.3721,11.1293,77.56,50,0,9.22
437,Vila Velha,BR,2022-07-10 21:19:28,-20.3297,-40.2925,73.35,88,75,4.61
438,Padang,ID,2022-07-10 21:19:28,-0.9492,100.3543,76.37,85,100,3.24
439,Korla,CN,2022-07-10 21:19:28,41.7597,86.1469,76.82,27,25,10.02
440,Cherskiy,RU,2022-07-10 21:19:29,68.75,161.3,54.59,50,96,9.66
441,Sitka,US,2022-07-10 21:19:29,57.0531,-135.33,60.69,59,100,13.8
442,Vilyuysk,RU,2022-07-10 21:19:29,63.7553,121.6247,57.92,91,95,3.42
443,Ganzhou,CN,2022-07-10 21:19:30,28.8184,115.4327,81.01,85,93,4.34
444,Sao Joao Da Barra,BR,2022-07-10 21:19:30,-21.6403,-41.0511,73.49,82,42,14.45
445,Golpayegan,IR,2022-07-10 21:19:30,33.4537,50.2884,78.49,17,45,5.73
446,Colares,PT,2022-07-10 21:19:31,38.7992,-9.4469,75.45,42,20,10.36
447,Carauari,BR,2022-07-10 21:16:24,-4.8828,-66.8958,78.69,95,49,1.19
448,Verkhnyaya Inta,RU,2022-07-10 21:19:31,65.9811,60.3094,56.46,67,49,6.42
449,Taunggyi,MM,2022-07-10 21:19:32,20.7833,97.0333,62.98,97,100,2.24
450,Bonthe,SL,2022-07-10 21:19:32,7.5264,-12.505,76.64,84,99,9.71
451,Harper,LR,2022-07-10 21:14:38,4.375,-7.7169,75.25,77,22,7.94
452,Dalvik,IS,2022-07-10 21:19:32,65.9702,-18.5286,51.73,93,100,3.53
453,Dakar,SN,2022-07-10 21:19:33,14.6937,-17.4441,79.68,83,30,10.49
454,Karwar,IN,2022-07-10 21:19:33,14.8,74.1333,77.94,85,100,19.51
455,Venice,US,2022-07-10 21:19:34,27.0998,-82.4543,91.98,66,40,9.22
456,Te Anau,NZ,2022-07-10 21:19:34,-45.4167,167.7167,30.15,92,99,0.6
457,Roma,US,2022-07-10 21:19:34,43.2128,-75.4557,80.73,39,0,5.75
458,Gopalur,IN,2022-07-10 21:19:18,16.6167,77.8,71.91,89,100,16.71
459,Quballat,TN,2022-07-10 21:19:35,36.5418,9.6633,75.97,51,0,4.12
460,Burns Lake,CA,2022-07-10 21:15:06,54.2331,-125.7533,58.42,67,100,11.01
461,Krasnoselkup,RU,2022-07-10 21:19:35,65.7,82.4667,53.78,82,88,7.76
462,Aanekoski,FI,2022-07-10 21:19:36,62.6946,25.818,57.67,100,100,5.06
463,Ketchikan,US,2022-07-10 21:19:36,55.3422,-131.6461,55.87,94,100,24.16
464,Hambantota,LK,2022-07-10 21:19:36,6.1241,81.1185,80.26,79,100,20.31
465,Berlevag,NO,2022-07-10 21:19:37,70.8578,29.0864,57.0,87,0,10.36
466,Milici,BA,2022-07-10 21:19:37,44.1711,19.0903,52.97,75,60,3.94
467,Henties Bay,NA,2022-07-10 21:19:37,-22.116,14.2845,54.57,89,0,8.03
468,Lensk,RU,2022-07-10 21:19:38,60.7253,114.9278,56.8,94,100,2.68
469,Ust-Nera,RU,2022-07-10 21:17:07,64.5667,143.2,73.63,59,100,4.5
470,Rorvik,NO,2022-07-10 21:18:29,64.8621,11.2373,51.91,82,75,5.75
471,Meulaboh,ID,2022-07-10 21:19:38,4.1363,96.1285,76.57,88,100,3.27
472,Ulaangom,MN,2022-07-10 21:19:39,49.9811,92.0667,61.05,50,25,4.32
473,Vigrestad,NO,2022-07-10 21:19:39,58.5667,5.7,55.58,76,27,15.12
474,Aberdeen,GB,2022-07-10 21:19:39,57.1437,-2.0981,60.49,95,100,4.61
475,Gushikawa,JP,2022-07-10 21:19:40,26.3544,127.8686,82.4,89,20,6.91
476,Illela,NG,2022-07-10 21:19:40,13.7292,5.2975,89.58,43,70,4.23
477,Shillong,IN,2022-07-10 21:19:40,25.5689,91.8831,63.27,97,95,3.13
478,Iranshahr,IR,2022-07-10 21:19:41,27.2025,60.6848,86.34,70,100,0.0
479,Fort Saint James,CA,2022-07-10 21:19:41,54.4333,-124.25,56.89,78,100,5.1
480,Gizo,SB,2022-07-10 21:19:41,-8.103,156.8419,80.85,70,88,3.29
481,Maumere,ID,2022-07-10 21:19:42,-8.6199,122.2111,78.01,82,70,7.43
482,Ushtobe,KZ,2022-07-10 21:19:42,45.2514,77.9838,70.36,35,0,5.73
483,Tual,ID,2022-07-10 21:19:42,-5.6667,132.75,79.88,80,86,20.47
484,Kanniyakumari,IN,2022-07-10 21:19:43,8.0833,77.5667,79.95,76,100,20.22
485,Sawakin,SD,2022-07-10 21:19:43,19.1059,37.3321,90.75,55,98,13.0
486,Gladstone,AU,2022-07-10 21:19:35,-23.85,151.25,48.78,71,0,8.05
487,Mount Isa,AU,2022-07-10 21:19:43,-20.7333,139.5,46.17,57,0,5.75
488,Cascais,PT,2022-07-10 21:19:44,38.6979,-9.4215,75.61,42,20,10.36
489,Coquimbo,CL,2022-07-10 21:19:44,-29.9533,-71.3436,56.93,88,75,10.36
490,Nouakchott,MR,2022-07-10 21:19:44,18.0858,-15.9785,75.13,84,4,12.37
491,Polewali,ID,2022-07-10 21:19:45,-3.4324,119.3435,76.78,86,99,2.55
492,Kizukuri,JP,2022-07-10 21:19:45,40.8061,140.3861,73.94,86,100,3.56
493,Pisco,PE,2022-07-10 21:19:45,-13.7,-76.2167,64.45,72,0,20.71
494,Chuy,UY,2022-07-10 21:19:46,-33.6971,-53.4616,65.84,87,23,7.14
495,Sao Gabriel Da Cachoeira,BR,2022-07-10 21:19:46,-0.1303,-67.0892,78.96,89,67,2.21
496,Aitape,PG,2022-07-10 21:19:46,-3.1374,142.3475,76.42,87,77,5.06
497,Oum Hadjer,TD,2022-07-10 21:19:47,13.2954,19.6966,90.97,31,62,1.03
498,Mayor Pablo Lagerenza,PY,2022-07-10 21:19:47,-19.9309,-60.7718,95.92,22,72,15.79
499,Le Mars,US,2022-07-10 21:19:47,42.7942,-96.1656,92.57,42,2,18.99
500,Ilo,PE,2022-07-10 21:19:48,-17.6394,-71.3375,61.32,85,96,7.38
501,Soyo,AO,2022-07-10 21:19:48,-6.1349,12.3689,71.01,87,20,6.33
502,Jiamusi,CN,2022-07-10 21:19:48,46.8333,130.35,65.55,86,14,4.03
503,Flores Da Cunha,BR,2022-07-10 21:15:03,-29.0289,-51.1817,66.13,88,100,3.71
504,Santiago Del Estero,AR,2022-07-10 21:18:06,-27.7951,-64.2615,76.42,36,29,18.97
505,Shahrud,IR,2022-07-10 21:19:49,36.4182,54.9763,76.24,34,0,6.31
506,Coruripe,BR,2022-07-10 21:19:49,-10.1256,-36.1756,72.93,87,22,11.39
507,Wagar,SD,2022-07-10 21:19:50,16.1525,36.2032,85.33,53,100,10.4
508,Nikolsk,RU,2022-07-10 21:19:50,53.7189,46.0712,61.38,93,13,7.29
509,Sijunjung,ID,2022-07-10 21:19:50,-0.6876,100.9537,69.78,95,100,1.81
510,Timizart,DZ,2022-07-10 21:19:51,36.8,4.2667,69.69,62,0,4.36
511,Namatanai,PG,2022-07-10 21:19:51,-3.6667,152.4333,79.43,77,50,6.26
512,Santa Isabel Do Rio Negro,BR,2022-07-10 21:19:51,-0.4139,-65.0192,78.62,95,84,1.05
513,Sisimiut,GL,2022-07-10 21:19:38,66.9395,-53.6735,42.12,80,99,7.7
514,Shache,CN,2022-07-10 21:19:52,38.4167,77.2406,76.71,28,100,4.45
515,Nanakuli,US,2022-07-10 21:19:52,21.3906,-158.1547,85.95,49,40,12.66
516,Skoghall,SE,2022-07-10 21:19:52,59.3232,13.4655,52.36,82,12,3.44
517,Smoky Lake,CA,2022-07-10 21:15:41,54.1169,-112.4686,70.38,52,37,12.66
518,Kununurra,AU,2022-07-10 21:18:46,-15.7667,128.7333,46.38,76,8,0.0
519,Kipushi,CD,2022-07-10 21:19:53,-11.7667,27.2333,56.89,54,1,4.23
520,Nouadhibou,MR,2022-07-10 21:19:53,20.931,-17.0347,71.58,94,75,11.5
521,Tucuma,BR,2022-07-10 21:19:54,-0.1833,-50.05,80.64,79,44,5.5
522,Luzhou,CN,2022-07-10 21:19:54,28.8724,105.4405,79.83,82,12,3.36
523,Muravlenko,RU,2022-07-10 21:19:54,63.7898,74.523,58.48,67,12,10.56
524,Vila,PT,2022-07-10 21:19:55,42.0304,-8.1588,69.69,66,5,1.05
525,Grindavik,IS,2022-07-10 21:19:55,63.8424,-22.4338,51.75,100,100,11.5
526,Maldonado,UY,2022-07-10 21:19:55,-34.6667,-54.9167,65.59,90,83,5.08
527,Wanning,CN,2022-07-10 21:19:56,18.8003,110.3967,80.04,92,87,7.74
528,Farah,AF,2022-07-10 21:19:56,32.5,62.5,83.23,15,0,4.18
529,Chegutu,ZW,2022-07-10 21:19:56,-18.1302,30.1407,56.48,51,44,4.14
530,Cottage Grove,US,2022-07-10 21:19:57,44.8277,-92.9438,84.49,67,40,9.22
531,Peniche,PT,2022-07-10 21:16:12,39.3558,-9.3811,67.28,87,0,14.74
532,Moroni,KM,2022-07-10 21:19:57,-11.7022,43.2551,75.18,69,16,2.1
533,Goderich,CA,2022-07-10 21:15:20,43.7501,-81.7165,71.92,46,1,4.61
534,Vra,DK,2022-07-10 21:19:57,57.3476,9.9515,56.75,81,100,8.79
535,Takaka,NZ,2022-07-10 21:19:58,-40.85,172.8,51.57,90,100,6.42
536,Sobolevo,RU,2022-07-10 21:19:58,54.4299,31.8996,59.36,94,100,6.49
537,Zhigansk,RU,2022-07-10 21:19:58,66.7697,123.3711,58.19,65,39,9.13
538,Vangaindrano,MG,2022-07-10 21:19:59,-23.35,47.6,63.81,86,17,3.98
539,Manaure,CO,2022-07-10 21:19:59,11.7751,-72.4445,90.3,53,100,19.24
540,Ugoofaaru,MV,2022-07-10 21:19:59,5.6667,73.0,81.05,80,100,15.28
541,San Buenaventura,MX,2022-07-10 21:20:00,27.0833,-101.5333,104.47,23,40,9.22
542,Pemberton,CA,2022-07-10 21:20:00,50.3164,-122.8027,65.89,51,99,5.17
543,Beloha,MG,2022-07-10 21:20:01,-25.1667,45.05,65.43,60,0,7.99
544,Parabel,RU,2022-07-10 21:20:01,58.6978,81.4825,57.92,69,17,6.69
545,Sakakah,SA,2022-07-10 21:20:01,29.9697,40.2064,87.37,17,0,12.01
546,Cabedelo,BR,2022-07-10 21:20:02,-6.9811,-34.8339,77.67,80,13,14.67
547,Zapolyarnyy,RU,2022-07-10 21:20:03,69.4154,30.8136,52.88,97,100,6.96
548,Ilulissat,GL,2022-07-10 21:20:03,69.2167,-51.1,42.82,87,100,4.61
549,Homa Bay,KE,2022-07-10 21:20:03,-0.5273,34.4571,68.86,67,83,4.61
550,Mayo,US,2022-07-10 21:20:04,38.8876,-76.5119,85.08,65,20,4.61
551,Turukhansk,RU,2022-07-10 21:20:04,65.8167,87.9833,45.03,70,87,6.35
552,Samarai,PG,2022-07-10 21:20:04,-10.6167,150.6667,80.96,73,34,11.41
553,Cap Malheureux,MU,2022-07-10 21:20:05,-19.9842,57.6142,70.47,67,94,7.0
554,Baghdad,IQ,2022-07-10 21:17:28,33.3406,44.4009,91.31,24,0,13.8
555,Sinnamary,GF,2022-07-10 21:20:05,5.3833,-52.95,78.84,86,43,8.86
556,Asfi,MA,2022-07-10 21:20:06,32.2994,-9.2372,75.09,69,6,10.74
557,Salta,AR,2022-07-10 21:20:06,-24.7859,-65.4117,81.19,21,40,16.11
558,Camacupa,AO,2022-07-10 21:20:07,-12.0167,17.4833,59.95,35,4,2.28
559,Koslan,RU,2022-07-10 21:20:07,63.4564,48.8989,62.42,66,8,4.05
560,Noumea,NC,2022-07-10 21:20:07,-22.2763,166.4572,75.99,99,61,4.9
561,Qandala,SO,2022-07-10 21:20:08,11.472,49.8728,88.86,43,44,32.55
562,Iracoubo,GF,2022-07-10 21:20:08,5.4802,-53.2011,78.62,85,43,9.37
563,Inhambane,MZ,2022-07-10 21:20:08,-23.865,35.3833,68.0,75,0,11.45
564,Fareham,GB,2022-07-10 21:20:09,50.8516,-1.1793,69.91,81,0,4.61
565,Rio Grande,BR,2022-07-10 21:15:33,-32.035,-52.0986,69.94,85,90,11.41
566,Finnsnes,NO,2022-07-10 21:20:09,69.2296,17.9811,56.75,85,39,2.91
567,Non Sang,TH,2022-07-10 21:20:10,16.8687,102.5664,76.68,91,100,2.95
568,Koumac,NC,2022-07-10 21:20:10,-20.5667,164.2833,76.71,83,8,7.4
569,Medicine Hat,CA,2022-07-10 21:15:11,50.0501,-110.6683,76.21,44,75,13.8
